SalesOrderNumber;OrderDate;ProductKey;ResellerKey;EmployeeKey;SalesTerritoryKey;Quantity;Unit Price;Sales;Cost
SO43895;24/08/2017 00:00;345;469;286;1;2;$2039,99;$4080;$3824
SO43895;24/08/2017 00:00;348;469;286;1;2;$2024,99;$4050;$3796
SO43895;24/08/2017 00:00;349;469;286;1;4;$2024,99;$8100;$7592
SO43895;24/08/2017 00:00;351;469;286;1;4;$2024,99;$8100;$7592
SO43896;25/08/2017 00:00;232;256;283;4;4;$28,84;$115;$127
SO43896;25/08/2017 00:00;319;256;283;4;1;$874,79;$875;$885
SO43896;25/08/2017 00:00;322;256;283;4;3;$419,46;$1258;$1239
SO43896;25/08/2017 00:00;326;256;283;4;4;$419,46;$1678;$1653
SO43896;25/08/2017 00:00;342;256;283;4;1;$419,46;$419;$413
SO43897;25/08/2017 00:00;212;312;282;4;4;$20,19;$81;$48
SO43897;25/08/2017 00:00;215;312;282;4;4;$20,19;$81;$48
SO43897;25/08/2017 00:00;218;312;282;4;10;$5,70;$57;$34
SO43897;25/08/2017 00:00;220;312;282;4;4;$20,19;$81;$48
SO43897;25/08/2017 00:00;223;312;282;4;3;$5,19;$16;$17
SO43897;25/08/2017 00:00;232;312;282;4;2;$28,84;$58;$63
SO43897;25/08/2017 00:00;235;312;282;4;2;$28,84;$58;$63
SO43897;25/08/2017 00:00;344;312;282;4;6;$2039,99;$12240;$11473
SO43897;25/08/2017 00:00;345;312;282;4;5;$2039,99;$10200;$9561
SO43897;25/08/2017 00:00;347;312;282;4;1;$2039,99;$2040;$1912
SO43897;25/08/2017 00:00;348;312;282;4;2;$2024,99;$4050;$3796
SO43897;25/08/2017 00:00;349;312;282;4;5;$2024,99;$10125;$9490
SO43897;25/08/2017 00:00;350;312;282;4;4;$2024,99;$8100;$7592
SO43897;25/08/2017 00:00;351;312;282;4;2;$2024,99;$4050;$3796
SO43898;26/08/2017 00:00;212;84;284;6;5;$20,19;$101;$60
SO43898;26/08/2017 00:00;215;84;284;6;8;$20,19;$162;$96
SO43898;26/08/2017 00:00;220;84;284;6;6;$20,19;$121;$72
SO43898;26/08/2017 00:00;223;84;284;6;7;$5,19;$36;$40
SO43898;26/08/2017 00:00;229;84;284;6;3;$28,84;$87;$95
SO43898;26/08/2017 00:00;232;84;284;6;11;$27,88;$307;$349
SO43898;26/08/2017 00:00;235;84;284;6;2;$28,84;$58;$63
SO43898;26/08/2017 00:00;253;84;284;6;5;$178,58;$893;$881
SO43898;26/08/2017 00:00;262;84;284;6;2;$183,94;$368;$363
SO43898;26/08/2017 00:00;264;84;284;6;2;$183,94;$368;$363
SO43898;26/08/2017 00:00;270;84;284;6;4;$183,94;$736;$726
SO43898;26/08/2017 00:00;275;84;284;6;3;$356,90;$1071;$1056
SO43898;26/08/2017 00:00;285;84;284;6;2;$178,58;$357;$352
SO43898;26/08/2017 00:00;310;84;284;6;2;$2146,96;$4294;$4343
SO43898;26/08/2017 00:00;314;84;284;6;3;$2146,96;$6441;$6514
SO43898;26/08/2017 00:00;315;84;284;6;1;$874,79;$875;$885
SO43898;26/08/2017 00:00;316;84;284;6;4;$874,79;$3499;$3539
SO43898;26/08/2017 00:00;317;84;284;6;2;$874,79;$1750;$1769
SO43898;26/08/2017 00:00;319;84;284;6;10;$874,79;$8748;$8847
SO43898;26/08/2017 00:00;322;84;284;6;3;$419,46;$1258;$1239
SO43898;26/08/2017 00:00;324;84;284;6;5;$419,46;$2097;$2066
SO43898;26/08/2017 00:00;326;84;284;6;7;$419,46;$2936;$2892
SO43898;26/08/2017 00:00;328;84;284;6;6;$419,46;$2517;$2479
SO43898;26/08/2017 00:00;330;84;284;6;2;$419,46;$839;$826
SO43898;26/08/2017 00:00;332;84;284;6;8;$419,46;$3356;$3305
SO43898;26/08/2017 00:00;334;84;284;6;3;$419,46;$1258;$1239
SO43898;26/08/2017 00:00;338;84;284;6;3;$419,46;$1258;$1239
SO43898;26/08/2017 00:00;342;84;284;6;13;$405,48;$5271;$5371
SO43899;26/08/2017 00:00;235;364;283;3;2;$28,84;$58;$63
SO43899;26/08/2017 00:00;275;364;283;3;1;$356,90;$357;$352
SO43899;26/08/2017 00:00;285;364;283;3;2;$178,58;$357;$352
SO43899;26/08/2017 00:00;314;364;283;3;1;$2146,96;$2147;$2171
SO43899;26/08/2017 00:00;315;364;283;3;2;$874,79;$1750;$1769
SO43899;26/08/2017 00:00;316;364;283;3;2;$874,79;$1750;$1769
SO43899;26/08/2017 00:00;319;364;283;3;2;$874,79;$1750;$1769
SO43899;26/08/2017 00:00;322;364;283;3;1;$419,46;$419;$413
SO43899;26/08/2017 00:00;324;364;283;3;1;$419,46;$419;$413
SO43899;26/08/2017 00:00;326;364;283;3;1;$419,46;$419;$413
SO43899;26/08/2017 00:00;328;364;283;3;2;$419,46;$839;$826
SO43899;26/08/2017 00:00;332;364;283;3;2;$419,46;$839;$826
SO43899;26/08/2017 00:00;342;364;283;3;2;$419,46;$839;$826
SO43900;26/08/2017 00:00;218;422;285;5;8;$5,70;$46;$27
SO43900;26/08/2017 00:00;219;422;285;5;4;$5,70;$23;$14
SO43900;26/08/2017 00:00;344;422;285;5;4;$2039,99;$8160;$7649
SO43900;26/08/2017 00:00;345;422;285;5;2;$2039,99;$4080;$3824
SO43900;26/08/2017 00:00;346;422;285;5;3;$2039,99;$6120;$5736
SO43900;26/08/2017 00:00;348;422;285;5;3;$2024,99;$6075;$5694
SO43900;26/08/2017 00:00;349;422;285;5;2;$2024,99;$4050;$3796
SO43900;26/08/2017 00:00;350;422;285;5;1;$2024,99;$2025;$1898
SO43900;26/08/2017 00:00;351;422;285;5;2;$2024,99;$4050;$3796
SO43901;26/08/2017 00:00;212;385;282;4;2;$20,19;$40;$24
SO43901;26/08/2017 00:00;215;385;282;4;3;$20,19;$61;$36
SO43901;26/08/2017 00:00;218;385;282;4;5;$5,70;$29;$17
SO43901;26/08/2017 00:00;220;385;282;4;1;$20,19;$20;$12
SO43901;26/08/2017 00:00;232;385;282;4;6;$28,84;$173;$190
SO43901;26/08/2017 00:00;344;385;282;4;2;$2039,99;$4080;$3824
SO43901;26/08/2017 00:00;345;385;282;4;3;$2039,99;$6120;$5736
SO43901;26/08/2017 00:00;346;385;282;4;3;$2039,99;$6120;$5736
SO43901;26/08/2017 00:00;348;385;282;4;2;$2024,99;$4050;$3796
SO43901;26/08/2017 00:00;349;385;282;4;1;$2024,99;$2025;$1898
SO43902;26/08/2017 00:00;215;566;285;5;1;$20,19;$20;$12
SO43902;26/08/2017 00:00;218;566;285;5;6;$5,70;$34;$20
SO43902;26/08/2017 00:00;220;566;285;5;2;$20,19;$40;$24
SO43902;26/08/2017 00:00;223;566;285;5;2;$5,19;$10;$11
SO43902;26/08/2017 00:00;229;566;285;5;1;$28,84;$29;$32
SO43902;26/08/2017 00:00;232;566;285;5;6;$28,84;$173;$190
SO43902;26/08/2017 00:00;235;566;285;5;1;$28,84;$29;$32
SO43902;26/08/2017 00:00;292;566;285;5;1;$818,70;$819;$707
SO43902;26/08/2017 00:00;293;566;285;5;1;$722,59;$723;$624
SO43902;26/08/2017 00:00;296;566;285;5;1;$714,70;$715;$617
SO43902;26/08/2017 00:00;300;566;285;5;4;$809,76;$3239;$2796
SO43902;26/08/2017 00:00;304;566;285;5;1;$714,70;$715;$617
SO43902;26/08/2017 00:00;307;566;285;5;5;$722,59;$3613;$3119
SO43902;26/08/2017 00:00;344;566;285;5;3;$2039,99;$6120;$5736
SO43902;26/08/2017 00:00;346;566;285;5;2;$2039,99;$4080;$3824
SO43902;26/08/2017 00:00;347;566;285;5;3;$2039,99;$6120;$5736
SO43902;26/08/2017 00:00;348;566;285;5;3;$2024,99;$6075;$5694
SO43902;26/08/2017 00:00;349;566;285;5;2;$2024,99;$4050;$3796
SO43902;26/08/2017 00:00;350;566;285;5;6;$2024,99;$12150;$11389
SO43902;26/08/2017 00:00;351;566;285;5;2;$2024,99;$4050;$3796
SO43903;26/08/2017 00:00;212;63;285;5;1;$20,19;$20;$12
SO43904;26/08/2017 00:00;262;255;283;4;2;$183,94;$368;$363
SO43904;26/08/2017 00:00;270;255;283;4;1;$183,94;$184;$181
SO43904;26/08/2017 00:00;275;255;283;4;1;$356,90;$357;$352
SO43904;26/08/2017 00:00;285;255;283;4;1;$178,58;$179;$176
SO43904;26/08/2017 00:00;314;255;283;4;2;$2146,96;$4294;$4343
SO43904;26/08/2017 00:00;316;255;283;4;1;$874,79;$875;$885
SO43904;26/08/2017 00:00;317;255;283;4;1;$874,79;$875;$885
SO43904;26/08/2017 00:00;319;255;283;4;1;$874,79;$875;$885
SO43904;26/08/2017 00:00;322;255;283;4;1;$419,46;$419;$413
SO43904;26/08/2017 00:00;324;255;283;4;2;$419,46;$839;$826
SO43904;26/08/2017 00:00;326;255;283;4;1;$419,46;$419;$413
SO43904;26/08/2017 00:00;328;255;283;4;4;$419,46;$1678;$1653
SO43905;27/08/2017 00:00;262;612;285;5;2;$183,94;$368;$363
SO43905;27/08/2017 00:00;270;612;285;5;2;$183,94;$368;$363
SO43905;27/08/2017 00:00;285;612;285;5;1;$178,58;$179;$176
SO43905;27/08/2017 00:00;314;612;285;5;1;$2146,96;$2147;$2171
SO43905;27/08/2017 00:00;316;612;285;5;1;$874,79;$875;$885
SO43905;27/08/2017 00:00;319;612;285;5;2;$874,79;$1750;$1769
SO43905;27/08/2017 00:00;324;612;285;5;2;$419,46;$839;$826
SO43905;27/08/2017 00:00;326;612;285;5;1;$419,46;$419;$413
SO43905;27/08/2017 00:00;328;612;285;5;1;$419,46;$419;$413
SO43905;27/08/2017 00:00;332;612;285;5;1;$419,46;$419;$413
SO43905;27/08/2017 00:00;342;612;285;5;5;$419,46;$2097;$2066
SO43906;27/08/2017 00:00;215;309;283;4;1;$20,19;$20;$12
SO43906;27/08/2017 00:00;218;309;283;4;26;$4,75;$124;$88
SO43906;27/08/2017 00:00;220;309;283;4;2;$20,19;$40;$24
SO43906;27/08/2017 00:00;223;309;283;4;7;$5,19;$36;$40
SO43906;27/08/2017 00:00;229;309;283;4;3;$28,84;$87;$95
SO43906;27/08/2017 00:00;232;309;283;4;5;$28,84;$144;$159
SO43906;27/08/2017 00:00;235;309;283;4;2;$28,84;$58;$63
SO43906;27/08/2017 00:00;345;309;283;4;1;$2039,99;$2040;$1912
SO43906;27/08/2017 00:00;346;309;283;4;1;$2039,99;$2040;$1912
SO43906;27/08/2017 00:00;347;309;283;4;3;$2039,99;$6120;$5736
SO43906;27/08/2017 00:00;348;309;283;4;5;$2024,99;$10125;$9490
SO43906;27/08/2017 00:00;349;309;283;4;3;$2024,99;$6075;$5694
SO43906;27/08/2017 00:00;350;309;283;4;2;$2024,99;$4050;$3796
SO43906;27/08/2017 00:00;351;309;283;4;1;$2024,99;$2025;$1898
SO43907;27/08/2017 00:00;212;342;281;2;2;$20,19;$40;$24
SO43907;27/08/2017 00:00;215;342;281;2;1;$20,19;$20;$12
SO43907;27/08/2017 00:00;220;342;281;2;1;$20,19;$20;$12
SO43907;27/08/2017 00:00;223;342;281;2;2;$5,19;$10;$11
SO43907;27/08/2017 00:00;229;342;281;2;1;$28,84;$29;$32
SO43907;27/08/2017 00:00;232;342;281;2;2;$28,84;$58;$63
SO43907;27/08/2017 00:00;235;342;281;2;3;$28,84;$87;$95
SO43907;27/08/2017 00:00;253;342;281;2;2;$178,58;$357;$352
SO43907;27/08/2017 00:00;264;342;281;2;1;$183,94;$184;$181
SO43907;27/08/2017 00:00;270;342;281;2;1;$183,94;$184;$181
SO43907;27/08/2017 00:00;272;342;281;2;2;$183,94;$368;$363
SO43907;27/08/2017 00:00;285;342;281;2;1;$178,58;$179;$176
SO43907;27/08/2017 00:00;314;342;281;2;1;$2146,96;$2147;$2171
SO43907;27/08/2017 00:00;316;342;281;2;1;$874,79;$875;$885
SO43907;27/08/2017 00:00;317;342;281;2;1;$874,79;$875;$885
SO43907;27/08/2017 00:00;322;342;281;2;3;$419,46;$1258;$1239
SO43907;27/08/2017 00:00;324;342;281;2;4;$419,46;$1678;$1653
SO43907;27/08/2017 00:00;326;342;281;2;5;$419,46;$2097;$2066
SO43907;27/08/2017 00:00;328;342;281;2;4;$419,46;$1678;$1653
SO43907;27/08/2017 00:00;330;342;281;2;2;$419,46;$839;$826
SO43907;27/08/2017 00:00;332;342;281;2;1;$419,46;$419;$413
SO43907;27/08/2017 00:00;342;342;281;2;3;$419,46;$1258;$1239
SO43908;28/08/2017 00:00;232;432;281;2;2;$28,84;$58;$63
SO43908;28/08/2017 00:00;276;432;281;2;1;$356,90;$357;$352
SO43908;28/08/2017 00:00;310;432;281;2;1;$2146,96;$2147;$2171
SO43909;29/08/2017 00:00;218;326;289;1;2;$5,70;$11;$7
SO43909;29/08/2017 00:00;292;326;289;1;1;$818,70;$819;$707
SO43909;29/08/2017 00:00;296;326;289;1;3;$714,70;$2144;$1851
SO43909;29/08/2017 00:00;300;326;289;1;1;$809,76;$810;$699
SO43909;29/08/2017 00:00;304;326;289;1;2;$714,70;$1429;$1234
SO43909;29/08/2017 00:00;347;326;289;1;2;$2039,99;$4080;$3824
SO43909;29/08/2017 00:00;349;326;289;1;3;$2024,99;$6075;$5694
SO43909;29/08/2017 00:00;350;326;289;1;2;$2024,99;$4050;$3796
SO43909;29/08/2017 00:00;351;326;289;1;3;$2024,99;$6075;$5694
SO43910;29/08/2017 00:00;262;45;285;5;1;$183,94;$184;$181
SO43910;29/08/2017 00:00;264;45;285;5;2;$183,94;$368;$363
SO43910;29/08/2017 00:00;275;45;285;5;1;$356,90;$357;$352
SO43910;29/08/2017 00:00;276;45;285;5;1;$356,90;$357;$352
SO43910;29/08/2017 00:00;285;45;285;5;1;$178,58;$179;$176
SO43910;29/08/2017 00:00;310;45;285;5;2;$2146,96;$4294;$4343
SO43910;29/08/2017 00:00;315;45;285;5;2;$874,79;$1750;$1769
SO43910;29/08/2017 00:00;317;45;285;5;1;$874,79;$875;$885
SO43910;29/08/2017 00:00;319;45;285;5;4;$874,79;$3499;$3539
SO43910;29/08/2017 00:00;322;45;285;5;4;$419,46;$1678;$1653
SO43910;29/08/2017 00:00;324;45;285;5;5;$419,46;$2097;$2066
SO43910;29/08/2017 00:00;326;45;285;5;2;$419,46;$839;$826
SO43910;29/08/2017 00:00;330;45;285;5;2;$419,46;$839;$826
SO43910;29/08/2017 00:00;334;45;285;5;1;$419,46;$419;$413
SO43910;29/08/2017 00:00;338;45;285;5;1;$419,46;$419;$413
SO43910;29/08/2017 00:00;342;45;285;5;3;$419,46;$1258;$1239
SO43911;29/08/2017 00:00;220;433;286;1;5;$20,19;$101;$60
SO43911;29/08/2017 00:00;223;433;286;1;2;$5,19;$10;$11
SO43911;29/08/2017 00:00;232;433;286;1;2;$28,84;$58;$63
SO43911;29/08/2017 00:00;262;433;286;1;2;$183,94;$368;$363
SO43911;29/08/2017 00:00;270;433;286;1;3;$183,94;$552;$544
SO43911;29/08/2017 00:00;285;433;286;1;4;$178,58;$714;$705
SO43911;29/08/2017 00:00;314;433;286;1;2;$2146,96;$4294;$4343
SO43911;29/08/2017 00:00;315;433;286;1;3;$874,79;$2624;$2654
SO43911;29/08/2017 00:00;319;433;286;1;3;$874,79;$2624;$2654
SO43911;29/08/2017 00:00;322;433;286;1;7;$419,46;$2936;$2892
SO43911;29/08/2017 00:00;324;433;286;1;3;$419,46;$1258;$1239
SO43911;29/08/2017 00:00;326;433;286;1;4;$419,46;$1678;$1653
SO43911;29/08/2017 00:00;328;433;286;1;3;$419,46;$1258;$1239
SO43911;29/08/2017 00:00;332;433;286;1;1;$419,46;$419;$413
SO43911;29/08/2017 00:00;342;433;286;1;2;$419,46;$839;$826
SO43912;29/08/2017 00:00;212;403;282;4;2;$20,19;$40;$24
SO43912;29/08/2017 00:00;215;403;282;4;1;$20,19;$20;$12
SO43912;29/08/2017 00:00;229;403;282;4;2;$28,84;$58;$63
SO43912;29/08/2017 00:00;235;403;282;4;3;$28,84;$87;$95
SO43912;29/08/2017 00:00;262;403;282;4;2;$183,94;$368;$363
SO43912;29/08/2017 00:00;270;403;282;4;1;$183,94;$184;$181
SO43912;29/08/2017 00:00;275;403;282;4;4;$356,90;$1428;$1409
SO43912;29/08/2017 00:00;285;403;282;4;1;$178,58;$179;$176
SO43912;29/08/2017 00:00;314;403;282;4;1;$2146,96;$2147;$2171
SO43912;29/08/2017 00:00;315;403;282;4;3;$874,79;$2624;$2654
SO43912;29/08/2017 00:00;316;403;282;4;1;$874,79;$875;$885
SO43912;29/08/2017 00:00;317;403;282;4;1;$874,79;$875;$885
SO43912;29/08/2017 00:00;322;403;282;4;1;$419,46;$419;$413
SO43912;29/08/2017 00:00;324;403;282;4;5;$419,46;$2097;$2066
SO43912;29/08/2017 00:00;332;403;282;4;2;$419,46;$839;$826
SO43912;29/08/2017 00:00;342;403;282;4;2;$419,46;$839;$826
SO43913;29/08/2017 00:00;212;40;283;4;5;$20,19;$101;$60
SO43913;29/08/2017 00:00;215;40;283;4;1;$20,19;$20;$12
SO43913;29/08/2017 00:00;218;40;283;4;5;$5,70;$29;$17
SO43913;29/08/2017 00:00;220;40;283;4;2;$20,19;$40;$24
SO43913;29/08/2017 00:00;223;40;283;4;2;$5,19;$10;$11
SO43913;29/08/2017 00:00;232;40;283;4;1;$28,84;$29;$32
SO43913;29/08/2017 00:00;344;40;283;4;2;$2039,99;$4080;$3824
SO43913;29/08/2017 00:00;345;40;283;4;1;$2039,99;$2040;$1912
SO43913;29/08/2017 00:00;348;40;283;4;4;$2024,99;$8100;$7592
SO43913;29/08/2017 00:00;349;40;283;4;4;$2024,99;$8100;$7592
SO43913;29/08/2017 00:00;350;40;283;4;5;$2024,99;$10125;$9490
SO43913;29/08/2017 00:00;351;40;283;4;2;$2024,99;$4050;$3796
SO43914;29/08/2017 00:00;218;401;287;1;4;$5,70;$23;$14
SO43914;29/08/2017 00:00;344;401;287;1;1;$2039,99;$2040;$1912
SO43914;29/08/2017 00:00;346;401;287;1;1;$2039,99;$2040;$1912
SO43914;29/08/2017 00:00;349;401;287;1;1;$2024,99;$2025;$1898
SO43914;29/08/2017 00:00;351;401;287;1;1;$2024,99;$2025;$1898
SO43915;30/08/2017 00:00;351;287;281;3;2;$2024,99;$4050;$3796
SO43916;30/08/2017 00:00;212;348;282;3;2;$20,19;$40;$24
SO43916;30/08/2017 00:00;215;348;282;3;2;$20,19;$40;$24
SO43916;30/08/2017 00:00;220;348;282;3;2;$20,19;$40;$24
SO43916;30/08/2017 00:00;223;348;282;3;2;$5,19;$10;$11
SO43916;30/08/2017 00:00;229;348;282;3;3;$28,84;$87;$95
SO43916;30/08/2017 00:00;232;348;282;3;6;$28,84;$173;$190
SO43916;30/08/2017 00:00;235;348;282;3;2;$28,84;$58;$63
SO43916;30/08/2017 00:00;292;348;282;3;2;$818,70;$1637;$1414
SO43916;30/08/2017 00:00;300;348;282;3;1;$809,76;$810;$699
SO43916;30/08/2017 00:00;345;348;282;3;2;$2039,99;$4080;$3824
SO43916;30/08/2017 00:00;346;348;282;3;2;$2039,99;$4080;$3824
SO43916;30/08/2017 00:00;347;348;282;3;3;$2039,99;$6120;$5736
SO43916;30/08/2017 00:00;348;348;282;3;5;$2024,99;$10125;$9490
SO43916;30/08/2017 00:00;349;348;282;3;6;$2024,99;$12150;$11389
SO43917;31/08/2017 00:00;220;218;289;1;3;$20,19;$61;$36
SO43917;31/08/2017 00:00;223;218;289;1;4;$5,19;$21;$23
SO43917;31/08/2017 00:00;232;218;289;1;6;$28,84;$173;$190
SO43917;31/08/2017 00:00;262;218;289;1;2;$183,94;$368;$363
SO43917;31/08/2017 00:00;270;218;289;1;3;$183,94;$552;$544
SO43917;31/08/2017 00:00;285;218;289;1;2;$178,58;$357;$352
SO43917;31/08/2017 00:00;314;218;289;1;2;$2146,96;$4294;$4343
SO43917;31/08/2017 00:00;315;218;289;1;5;$874,79;$4374;$4424
SO43917;31/08/2017 00:00;319;218;289;1;7;$874,79;$6124;$6193
SO43917;31/08/2017 00:00;324;218;289;1;1;$419,46;$419;$413
SO43917;31/08/2017 00:00;326;218;289;1;3;$419,46;$1258;$1239
SO43917;31/08/2017 00:00;328;218;289;1;3;$419,46;$1258;$1239
SO43917;31/08/2017 00:00;332;218;289;1;3;$419,46;$1258;$1239
SO43917;31/08/2017 00:00;342;218;289;1;2;$419,46;$839;$826
SO44074;01/09/2017 00:00;223;216;281;2;1;$5,19;$5;$6
SO44074;01/09/2017 00:00;326;216;281;2;1;$419,46;$419;$413
SO44074;01/09/2017 00:00;342;216;281;2;1;$419,46;$419;$413
SO44075;04/09/2017 00:00;218;92;289;1;2;$5,70;$11;$7
SO44075;04/09/2017 00:00;219;92;289;1;1;$5,70;$6;$3
SO44075;04/09/2017 00:00;344;92;289;1;4;$2039,99;$8160;$7649
SO44075;04/09/2017 00:00;345;92;289;1;2;$2039,99;$4080;$3824
SO44075;04/09/2017 00:00;346;92;289;1;1;$2039,99;$2040;$1912
SO44075;04/09/2017 00:00;348;92;289;1;2;$2024,99;$4050;$3796
SO44075;04/09/2017 00:00;349;92;289;1;1;$2024,99;$2025;$1898
SO44075;04/09/2017 00:00;350;92;289;1;1;$2024,99;$2025;$1898
SO44075;04/09/2017 00:00;351;92;289;1;2;$2024,99;$4050;$3796
SO44076;05/09/2017 00:00;344;562;283;3;1;$2039,99;$2040;$1912
SO44076;05/09/2017 00:00;345;562;283;3;1;$2039,99;$2040;$1912
SO44077;05/09/2017 00:00;212;173;288;6;1;$20,19;$20;$12
SO44077;05/09/2017 00:00;215;173;288;6;2;$20,19;$40;$24
SO44077;05/09/2017 00:00;232;173;288;6;1;$28,84;$29;$32
SO44077;05/09/2017 00:00;315;173;288;6;3;$874,79;$2624;$2654
SO44077;05/09/2017 00:00;319;173;288;6;1;$874,79;$875;$885
SO44077;05/09/2017 00:00;322;173;288;6;2;$419,46;$839;$826
SO44077;05/09/2017 00:00;326;173;288;6;2;$419,46;$839;$826
SO44077;05/09/2017 00:00;342;173;288;6;2;$419,46;$839;$826
SO44078;05/09/2017 00:00;292;272;289;1;1;$818,70;$819;$707
SO44078;05/09/2017 00:00;293;272;289;1;1;$722,59;$723;$624
SO44078;05/09/2017 00:00;296;272;289;1;2;$714,70;$1429;$1234
SO44078;05/09/2017 00:00;304;272;289;1;1;$714,70;$715;$617
SO44078;05/09/2017 00:00;344;272;289;1;2;$2039,99;$4080;$3824
SO44078;05/09/2017 00:00;345;272;289;1;2;$2039,99;$4080;$3824
SO44078;05/09/2017 00:00;350;272;289;1;3;$2024,99;$6075;$5694
SO44078;05/09/2017 00:00;351;272;289;1;5;$2024,99;$10125;$9490
SO44079;05/09/2017 00:00;212;57;283;3;4;$20,19;$81;$48
SO44079;05/09/2017 00:00;215;57;283;3;2;$20,19;$40;$24
SO44079;05/09/2017 00:00;220;57;283;3;3;$20,19;$61;$36
SO44079;05/09/2017 00:00;223;57;283;3;4;$5,19;$21;$23
SO44079;05/09/2017 00:00;229;57;283;3;5;$28,84;$144;$159
SO44079;05/09/2017 00:00;232;57;283;3;4;$28,84;$115;$127
SO44079;05/09/2017 00:00;235;57;283;3;2;$28,84;$58;$63
SO44079;05/09/2017 00:00;253;57;283;3;1;$178,58;$179;$176
SO44079;05/09/2017 00:00;262;57;283;3;1;$183,94;$184;$181
SO44079;05/09/2017 00:00;264;57;283;3;3;$183,94;$552;$544
SO44079;05/09/2017 00:00;270;57;283;3;3;$183,94;$552;$544
SO44079;05/09/2017 00:00;272;57;283;3;1;$183,94;$184;$181
SO44079;05/09/2017 00:00;275;57;283;3;1;$356,90;$357;$352
SO44079;05/09/2017 00:00;285;57;283;3;1;$178,58;$179;$176
SO44079;05/09/2017 00:00;314;57;283;3;2;$2146,96;$4294;$4343
SO44079;05/09/2017 00:00;315;57;283;3;2;$874,79;$1750;$1769
SO44079;05/09/2017 00:00;316;57;283;3;3;$874,79;$2624;$2654
SO44079;05/09/2017 00:00;317;57;283;3;2;$874,79;$1750;$1769
SO44079;05/09/2017 00:00;322;57;283;3;5;$419,46;$2097;$2066
SO44079;05/09/2017 00:00;324;57;283;3;4;$419,46;$1678;$1653
SO44079;05/09/2017 00:00;326;57;283;3;5;$419,46;$2097;$2066
SO44079;05/09/2017 00:00;328;57;283;3;4;$419,46;$1678;$1653
SO44079;05/09/2017 00:00;330;57;283;3;2;$419,46;$839;$826
SO44079;05/09/2017 00:00;332;57;283;3;4;$419,46;$1678;$1653
SO44079;05/09/2017 00:00;334;57;283;3;2;$419,46;$839;$826
SO44079;05/09/2017 00:00;338;57;283;3;2;$419,46;$839;$826
SO44079;05/09/2017 00:00;342;57;283;3;2;$419,46;$839;$826
SO44080;06/09/2017 00:00;218;439;282;4;2;$5,70;$11;$7
SO44081;06/09/2017 00:00;212;118;288;6;5;$20,19;$101;$60
SO44081;06/09/2017 00:00;215;118;288;6;4;$20,19;$81;$48
SO44081;06/09/2017 00:00;218;118;288;6;2;$5,70;$11;$7
SO44081;06/09/2017 00:00;223;118;288;6;3;$5,19;$16;$17
SO44081;06/09/2017 00:00;229;118;288;6;2;$28,84;$58;$63
SO44081;06/09/2017 00:00;232;118;288;6;2;$28,84;$58;$63
SO44081;06/09/2017 00:00;235;118;288;6;1;$28,84;$29;$32
SO44081;06/09/2017 00:00;292;118;288;6;2;$818,70;$1637;$1414
SO44081;06/09/2017 00:00;296;118;288;6;1;$714,70;$715;$617
SO44081;06/09/2017 00:00;300;118;288;6;2;$809,76;$1620;$1398
SO44081;06/09/2017 00:00;307;118;288;6;1;$722,59;$723;$624
SO44081;06/09/2017 00:00;345;118;288;6;2;$2039,99;$4080;$3824
SO44081;06/09/2017 00:00;347;118;288;6;4;$2039,99;$8160;$7649
SO44081;06/09/2017 00:00;348;118;288;6;5;$2024,99;$10125;$9490
SO44081;06/09/2017 00:00;349;118;288;6;3;$2024,99;$6075;$5694
SO44081;06/09/2017 00:00;350;118;288;6;2;$2024,99;$4050;$3796
SO44082;06/09/2017 00:00;345;47;272;6;1;$2039,99;$2040;$1912
SO44083;07/09/2017 00:00;223;631;284;6;2;$5,19;$10;$11
SO44083;07/09/2017 00:00;232;631;284;6;2;$28,84;$58;$63
SO44083;07/09/2017 00:00;319;631;284;6;1;$874,79;$875;$885
SO44083;07/09/2017 00:00;342;631;284;6;1;$419,46;$419;$413
SO44084;08/09/2017 00:00;345;551;288;6;2;$2039,99;$4080;$3824
SO44084;08/09/2017 00:00;351;551;288;6;2;$2024,99;$4050;$3796
SO44085;08/09/2017 00:00;212;155;288;6;4;$20,19;$81;$48
SO44085;08/09/2017 00:00;215;155;288;6;3;$20,19;$61;$36
SO44085;08/09/2017 00:00;220;155;288;6;4;$20,19;$81;$48
SO44085;08/09/2017 00:00;223;155;288;6;2;$5,19;$10;$11
SO44085;08/09/2017 00:00;232;155;288;6;1;$28,84;$29;$32
SO44085;08/09/2017 00:00;235;155;288;6;2;$28,84;$58;$63
SO44085;08/09/2017 00:00;262;155;288;6;2;$183,94;$368;$363
SO44085;08/09/2017 00:00;270;155;288;6;3;$183,94;$552;$544
SO44085;08/09/2017 00:00;275;155;288;6;1;$356,90;$357;$352
SO44085;08/09/2017 00:00;285;155;288;6;1;$178,58;$179;$176
SO44085;08/09/2017 00:00;314;155;288;6;4;$2146,96;$8588;$8685
SO44085;08/09/2017 00:00;315;155;288;6;3;$874,79;$2624;$2654
SO44085;08/09/2017 00:00;316;155;288;6;2;$874,79;$1750;$1769
SO44085;08/09/2017 00:00;319;155;288;6;1;$874,79;$875;$885
SO44085;08/09/2017 00:00;322;155;288;6;3;$419,46;$1258;$1239
SO44085;08/09/2017 00:00;324;155;288;6;2;$419,46;$839;$826
