SalesOrderNumber;OrderDate;ProductKey;ResellerKey;EmployeeKey;SalesTerritoryKey;Quantity;Unit Price;Sales;Cost
SO46048;12/05/2018 00:00;344;384;282;4;3;$2039,99;$6120;$5736
SO46048;12/05/2018 00:00;346;384;282;4;3;$2039,99;$6120;$5736
SO46048;12/05/2018 00:00;348;384;282;4;3;$2024,99;$6075;$5694
SO46048;12/05/2018 00:00;350;384;282;4;4;$2024,99;$8100;$7592
SO46048;12/05/2018 00:00;351;384;282;4;3;$2024,99;$6075;$5694
SO46049;13/05/2018 00:00;212;328;283;4;5;$20,19;$101;$60
SO46049;13/05/2018 00:00;215;328;283;4;4;$20,19;$81;$48
SO46049;13/05/2018 00:00;220;328;283;4;3;$20,19;$61;$36
SO46049;13/05/2018 00:00;223;328;283;4;3;$5,19;$16;$17
SO46049;13/05/2018 00:00;229;328;283;4;4;$28,84;$115;$127
SO46049;13/05/2018 00:00;232;328;283;4;4;$28,84;$115;$127
SO46049;13/05/2018 00:00;235;328;283;4;5;$28,84;$144;$159
SO46049;13/05/2018 00:00;262;328;283;4;3;$183,94;$552;$544
SO46049;13/05/2018 00:00;264;328;283;4;3;$183,94;$552;$544
SO46049;13/05/2018 00:00;270;328;283;4;5;$183,94;$920;$907
SO46049;13/05/2018 00:00;272;328;283;4;5;$183,94;$920;$907
SO46049;13/05/2018 00:00;275;328;283;4;3;$356,90;$1071;$1056
SO46049;13/05/2018 00:00;285;328;283;4;3;$178,58;$536;$529
SO46049;13/05/2018 00:00;310;328;283;4;3;$2146,96;$6441;$6514
SO46049;13/05/2018 00:00;311;328;283;4;1;$2146,96;$2147;$2171
SO46049;13/05/2018 00:00;312;328;283;4;3;$2146,96;$6441;$6514
SO46049;13/05/2018 00:00;313;328;283;4;4;$2146,96;$8588;$8685
SO46049;13/05/2018 00:00;314;328;283;4;1;$2146,96;$2147;$2171
SO46049;13/05/2018 00:00;315;328;283;4;2;$874,79;$1750;$1769
SO46049;13/05/2018 00:00;316;328;283;4;2;$874,79;$1750;$1769
SO46049;13/05/2018 00:00;317;328;283;4;4;$874,79;$3499;$3539
SO46049;13/05/2018 00:00;318;328;283;4;2;$874,79;$1750;$1769
SO46049;13/05/2018 00:00;319;328;283;4;3;$874,79;$2624;$2654
SO46049;13/05/2018 00:00;320;328;283;4;2;$419,46;$839;$826
SO46049;13/05/2018 00:00;322;328;283;4;1;$419,46;$419;$413
SO46049;13/05/2018 00:00;324;328;283;4;5;$419,46;$2097;$2066
SO46049;13/05/2018 00:00;326;328;283;4;2;$419,46;$839;$826
SO46049;13/05/2018 00:00;328;328;283;4;3;$419,46;$1258;$1239
SO46049;13/05/2018 00:00;330;328;283;4;4;$419,46;$1678;$1653
SO46049;13/05/2018 00:00;332;328;283;4;3;$419,46;$1258;$1239
SO46049;13/05/2018 00:00;334;328;283;4;4;$419,46;$1678;$1653
SO46049;13/05/2018 00:00;336;328;283;4;4;$419,46;$1678;$1653
SO46049;13/05/2018 00:00;338;328;283;4;2;$419,46;$839;$826
SO46049;13/05/2018 00:00;340;328;283;4;1;$419,46;$419;$413
SO46049;13/05/2018 00:00;342;328;283;4;1;$419,46;$419;$413
SO46050;13/05/2018 00:00;285;478;288;6;1;$178,58;$179;$176
SO46050;13/05/2018 00:00;310;478;288;6;1;$2146,96;$2147;$2171
SO46051;13/05/2018 00:00;218;650;282;1;9;$5,70;$51;$31
SO46051;13/05/2018 00:00;292;650;282;1;1;$818,70;$819;$707
SO46051;13/05/2018 00:00;293;650;282;1;2;$722,59;$1445;$1248
SO46051;13/05/2018 00:00;300;650;282;1;2;$809,76;$1620;$1398
SO46051;13/05/2018 00:00;304;650;282;1;1;$714,70;$715;$617
SO46051;13/05/2018 00:00;345;650;282;1;3;$2039,99;$6120;$5736
SO46051;13/05/2018 00:00;346;650;282;1;2;$2039,99;$4080;$3824
SO46051;13/05/2018 00:00;349;650;282;1;4;$2024,99;$8100;$7592
SO46051;13/05/2018 00:00;350;650;282;1;5;$2024,99;$10125;$9490
SO46052;13/05/2018 00:00;218;289;286;1;3;$5,70;$17;$10
SO46052;13/05/2018 00:00;219;289;286;1;3;$5,70;$17;$10
SO46052;13/05/2018 00:00;223;289;286;1;3;$5,19;$16;$17
SO46052;13/05/2018 00:00;232;289;286;1;6;$28,84;$173;$190
SO46052;13/05/2018 00:00;345;289;286;1;1;$2039,99;$2040;$1912
SO46052;13/05/2018 00:00;346;289;286;1;2;$2039,99;$4080;$3824
SO46052;13/05/2018 00:00;347;289;286;1;1;$2039,99;$2040;$1912
SO46052;13/05/2018 00:00;348;289;286;1;2;$2024,99;$4050;$3796
SO46052;13/05/2018 00:00;349;289;286;1;2;$2024,99;$4050;$3796
SO46052;13/05/2018 00:00;350;289;286;1;2;$2024,99;$4050;$3796
SO46052;13/05/2018 00:00;351;289;286;1;2;$2024,99;$4050;$3796
SO46053;14/05/2018 00:00;212;145;286;1;2;$20,19;$40;$24
SO46053;14/05/2018 00:00;220;145;286;1;4;$20,19;$81;$48
SO46053;14/05/2018 00:00;232;145;286;1;2;$28,84;$58;$63
SO46053;14/05/2018 00:00;235;145;286;1;4;$28,84;$115;$127
SO46053;14/05/2018 00:00;292;145;286;1;1;$818,70;$819;$707
SO46053;14/05/2018 00:00;293;145;286;1;1;$722,59;$723;$624
SO46053;14/05/2018 00:00;296;145;286;1;1;$714,70;$715;$617
SO46053;14/05/2018 00:00;299;145;286;1;1;$809,76;$810;$699
SO46053;14/05/2018 00:00;300;145;286;1;1;$809,76;$810;$699
SO46053;14/05/2018 00:00;344;145;286;1;3;$2039,99;$6120;$5736
SO46053;14/05/2018 00:00;345;145;286;1;2;$2039,99;$4080;$3824
SO46053;14/05/2018 00:00;347;145;286;1;2;$2039,99;$4080;$3824
SO46053;14/05/2018 00:00;348;145;286;1;6;$2024,99;$12150;$11389
SO46053;14/05/2018 00:00;349;145;286;1;5;$2024,99;$10125;$9490
SO46053;14/05/2018 00:00;350;145;286;1;3;$2024,99;$6075;$5694
SO46053;14/05/2018 00:00;351;145;286;1;3;$2024,99;$6075;$5694
SO46054;15/05/2018 00:00;223;107;281;2;2;$5,19;$10;$11
SO46054;15/05/2018 00:00;315;107;281;2;3;$874,79;$2624;$2654
SO46054;15/05/2018 00:00;319;107;281;2;1;$874,79;$875;$885
SO46054;15/05/2018 00:00;322;107;281;2;3;$419,46;$1258;$1239
SO46054;15/05/2018 00:00;324;107;281;2;3;$419,46;$1258;$1239
SO46054;15/05/2018 00:00;326;107;281;2;1;$419,46;$419;$413
SO46054;15/05/2018 00:00;328;107;281;2;1;$419,46;$419;$413
SO46054;15/05/2018 00:00;332;107;281;2;3;$419,46;$1258;$1239
SO46054;15/05/2018 00:00;342;107;281;2;1;$419,46;$419;$413
SO46055;15/05/2018 00:00;212;527;287;3;2;$20,19;$40;$24
SO46055;15/05/2018 00:00;215;527;287;3;5;$20,19;$101;$60
SO46055;15/05/2018 00:00;220;527;287;3;3;$20,19;$61;$36
SO46055;15/05/2018 00:00;229;527;287;3;2;$28,84;$58;$63
SO46055;15/05/2018 00:00;232;527;287;3;1;$28,84;$29;$32
SO46055;15/05/2018 00:00;235;527;287;3;2;$28,84;$58;$63
SO46055;15/05/2018 00:00;253;527;287;3;2;$178,58;$357;$352
SO46055;15/05/2018 00:00;262;527;287;3;1;$183,94;$184;$181
SO46055;15/05/2018 00:00;270;527;287;3;1;$183,94;$184;$181
SO46055;15/05/2018 00:00;275;527;287;3;1;$356,90;$357;$352
SO46055;15/05/2018 00:00;285;527;287;3;2;$178,58;$357;$352
SO46055;15/05/2018 00:00;310;527;287;3;2;$2146,96;$4294;$4343
SO46055;15/05/2018 00:00;311;527;287;3;3;$2146,96;$6441;$6514
SO46055;15/05/2018 00:00;313;527;287;3;3;$2146,96;$6441;$6514
SO46055;15/05/2018 00:00;315;527;287;3;1;$874,79;$875;$885
SO46055;15/05/2018 00:00;317;527;287;3;1;$874,79;$875;$885
SO46055;15/05/2018 00:00;319;527;287;3;3;$874,79;$2624;$2654
SO46055;15/05/2018 00:00;320;527;287;3;2;$419,46;$839;$826
SO46055;15/05/2018 00:00;322;527;287;3;1;$419,46;$419;$413
SO46055;15/05/2018 00:00;324;527;287;3;1;$419,46;$419;$413
SO46055;15/05/2018 00:00;328;527;287;3;4;$419,46;$1678;$1653
SO46055;15/05/2018 00:00;332;527;287;3;3;$419,46;$1258;$1239
SO46055;15/05/2018 00:00;334;527;287;3;1;$419,46;$419;$413
SO46055;15/05/2018 00:00;336;527;287;3;1;$419,46;$419;$413
SO46055;15/05/2018 00:00;338;527;287;3;2;$419,46;$839;$826
SO46055;15/05/2018 00:00;340;527;287;3;2;$419,46;$839;$826
SO46055;15/05/2018 00:00;342;527;287;3;1;$419,46;$419;$413
SO46056;15/05/2018 00:00;212;278;285;5;3;$20,19;$61;$36
SO46056;15/05/2018 00:00;215;278;285;5;8;$20,19;$162;$96
SO46056;15/05/2018 00:00;218;278;285;5;7;$5,70;$40;$24
SO46056;15/05/2018 00:00;220;278;285;5;5;$20,19;$101;$60
SO46056;15/05/2018 00:00;232;278;285;5;2;$28,84;$58;$63
SO46056;15/05/2018 00:00;235;278;285;5;1;$28,84;$29;$32
SO46056;15/05/2018 00:00;292;278;285;5;4;$818,70;$3275;$2827
SO46056;15/05/2018 00:00;293;278;285;5;4;$722,59;$2890;$2495
SO46056;15/05/2018 00:00;296;278;285;5;2;$714,70;$1429;$1234
SO46056;15/05/2018 00:00;300;278;285;5;4;$809,76;$3239;$2796
SO46056;15/05/2018 00:00;304;278;285;5;4;$714,70;$2859;$2468
SO46056;15/05/2018 00:00;307;278;285;5;4;$722,59;$2890;$2495
SO46056;15/05/2018 00:00;344;278;285;5;6;$2039,99;$12240;$11473
SO46056;15/05/2018 00:00;345;278;285;5;5;$2039,99;$10200;$9561
SO46056;15/05/2018 00:00;346;278;285;5;5;$2039,99;$10200;$9561
SO46056;15/05/2018 00:00;347;278;285;5;7;$2039,99;$14280;$13385
SO46056;15/05/2018 00:00;348;278;285;5;3;$2024,99;$6075;$5694
SO46056;15/05/2018 00:00;349;278;285;5;8;$2024,99;$16200;$15185
SO46056;15/05/2018 00:00;350;278;285;5;2;$2024,99;$4050;$3796
SO46056;15/05/2018 00:00;351;278;285;5;2;$2024,99;$4050;$3796
SO46057;15/05/2018 00:00;212;78;282;4;7;$20,19;$141;$84
SO46057;15/05/2018 00:00;220;78;282;4;5;$20,19;$101;$60
SO46057;15/05/2018 00:00;223;78;282;4;6;$5,19;$31;$34
SO46057;15/05/2018 00:00;229;78;282;4;1;$28,84;$29;$32
SO46057;15/05/2018 00:00;232;78;282;4;2;$28,84;$58;$63
SO46057;15/05/2018 00:00;235;78;282;4;2;$28,84;$58;$63
SO46057;15/05/2018 00:00;253;78;282;4;2;$178,58;$357;$352
SO46057;15/05/2018 00:00;262;78;282;4;5;$183,94;$920;$907
SO46057;15/05/2018 00:00;264;78;282;4;1;$183,94;$184;$181
SO46057;15/05/2018 00:00;270;78;282;4;1;$183,94;$184;$181
SO46057;15/05/2018 00:00;272;78;282;4;1;$183,94;$184;$181
SO46057;15/05/2018 00:00;275;78;282;4;1;$356,90;$357;$352
SO46057;15/05/2018 00:00;276;78;282;4;1;$356,90;$357;$352
SO46057;15/05/2018 00:00;279;78;282;4;2;$178,58;$357;$352
SO46057;15/05/2018 00:00;285;78;282;4;3;$178,58;$536;$529
SO46057;15/05/2018 00:00;310;78;282;4;4;$2146,96;$8588;$8685
SO46057;15/05/2018 00:00;314;78;282;4;2;$2146,96;$4294;$4343
SO46057;15/05/2018 00:00;315;78;282;4;6;$874,79;$5249;$5308
SO46057;15/05/2018 00:00;316;78;282;4;6;$874,79;$5249;$5308
SO46057;15/05/2018 00:00;317;78;282;4;5;$874,79;$4374;$4424
SO46057;15/05/2018 00:00;319;78;282;4;8;$874,79;$6998;$7078
SO46057;15/05/2018 00:00;322;78;282;4;11;$405,48;$4460;$4545
SO46057;15/05/2018 00:00;324;78;282;4;7;$419,46;$2936;$2892
SO46057;15/05/2018 00:00;326;78;282;4;8;$419,46;$3356;$3305
SO46057;15/05/2018 00:00;328;78;282;4;8;$419,46;$3356;$3305
SO46057;15/05/2018 00:00;330;78;282;4;5;$419,46;$2097;$2066
SO46057;15/05/2018 00:00;332;78;282;4;5;$419,46;$2097;$2066
SO46057;15/05/2018 00:00;334;78;282;4;2;$419,46;$839;$826
SO46057;15/05/2018 00:00;336;78;282;4;1;$419,46;$419;$413
SO46057;15/05/2018 00:00;338;78;282;4;6;$419,46;$2517;$2479
SO46057;15/05/2018 00:00;340;78;282;4;1;$419,46;$419;$413
SO46057;15/05/2018 00:00;342;78;282;4;3;$419,46;$1258;$1239
SO46058;15/05/2018 00:00;212;240;282;4;6;$20,19;$121;$72
SO46058;15/05/2018 00:00;215;240;282;4;2;$20,19;$40;$24
SO46058;15/05/2018 00:00;220;240;282;4;2;$20,19;$40;$24
SO46058;15/05/2018 00:00;223;240;282;4;3;$5,19;$16;$17
SO46058;15/05/2018 00:00;229;240;282;4;1;$28,84;$29;$32
SO46058;15/05/2018 00:00;232;240;282;4;2;$28,84;$58;$63
SO46058;15/05/2018 00:00;235;240;282;4;1;$28,84;$29;$32
SO46058;15/05/2018 00:00;264;240;282;4;1;$183,94;$184;$181
SO46058;15/05/2018 00:00;270;240;282;4;1;$183,94;$184;$181
SO46058;15/05/2018 00:00;272;240;282;4;2;$183,94;$368;$363
SO46058;15/05/2018 00:00;275;240;282;4;2;$356,90;$714;$704
SO46058;15/05/2018 00:00;285;240;282;4;3;$178,58;$536;$529
SO46058;15/05/2018 00:00;310;240;282;4;2;$2146,96;$4294;$4343
SO46058;15/05/2018 00:00;312;240;282;4;3;$2146,96;$6441;$6514
SO46058;15/05/2018 00:00;314;240;282;4;2;$2146,96;$4294;$4343
SO46058;15/05/2018 00:00;316;240;282;4;3;$874,79;$2624;$2654
SO46058;15/05/2018 00:00;318;240;282;4;3;$874,79;$2624;$2654
SO46058;15/05/2018 00:00;319;240;282;4;1;$874,79;$875;$885
SO46058;15/05/2018 00:00;320;240;282;4;1;$419,46;$419;$413
SO46058;15/05/2018 00:00;322;240;282;4;1;$419,46;$419;$413
SO46058;15/05/2018 00:00;324;240;282;4;1;$419,46;$419;$413
SO46058;15/05/2018 00:00;326;240;282;4;4;$419,46;$1678;$1653
SO46058;15/05/2018 00:00;330;240;282;4;2;$419,46;$839;$826
SO46058;15/05/2018 00:00;332;240;282;4;1;$419,46;$419;$413
SO46058;15/05/2018 00:00;334;240;282;4;1;$419,46;$419;$413
SO46058;15/05/2018 00:00;338;240;282;4;1;$419,46;$419;$413
SO46058;15/05/2018 00:00;340;240;282;4;1;$419,46;$419;$413
SO46058;15/05/2018 00:00;342;240;282;4;3;$419,46;$1258;$1239
SO46059;16/05/2018 00:00;262;270;281;2;1;$183,94;$184;$181
SO46059;16/05/2018 00:00;264;270;281;2;1;$183,94;$184;$181
SO46059;16/05/2018 00:00;270;270;281;2;1;$183,94;$184;$181
SO46059;16/05/2018 00:00;285;270;281;2;1;$178,58;$179;$176
SO46059;16/05/2018 00:00;310;270;281;2;1;$2146,96;$2147;$2171
SO46059;16/05/2018 00:00;311;270;281;2;2;$2146,96;$4294;$4343
SO46059;16/05/2018 00:00;312;270;281;2;2;$2146,96;$4294;$4343
SO46059;16/05/2018 00:00;313;270;281;2;3;$2146,96;$6441;$6514
SO46059;16/05/2018 00:00;315;270;281;2;3;$874,79;$2624;$2654
SO46059;16/05/2018 00:00;318;270;281;2;3;$874,79;$2624;$2654
SO46059;16/05/2018 00:00;322;270;281;2;3;$419,46;$1258;$1239
SO46059;16/05/2018 00:00;324;270;281;2;1;$419,46;$419;$413
SO46059;16/05/2018 00:00;326;270;281;2;1;$419,46;$419;$413
SO46059;16/05/2018 00:00;328;270;281;2;1;$419,46;$419;$413
SO46059;16/05/2018 00:00;330;270;281;2;1;$419,46;$419;$413
SO46059;16/05/2018 00:00;332;270;281;2;4;$419,46;$1678;$1653
SO46059;16/05/2018 00:00;336;270;281;2;2;$419,46;$839;$826
SO46059;16/05/2018 00:00;338;270;281;2;1;$419,46;$419;$413
SO46059;16/05/2018 00:00;340;270;281;2;1;$419,46;$419;$413
SO46060;16/05/2018 00:00;212;73;286;1;2;$20,19;$40;$24
SO46060;16/05/2018 00:00;215;73;286;1;3;$20,19;$61;$36
SO46060;16/05/2018 00:00;218;73;286;1;18;$5,23;$94;$61
SO46060;16/05/2018 00:00;220;73;286;1;1;$20,19;$20;$12
SO46060;16/05/2018 00:00;223;73;286;1;2;$5,19;$10;$11
SO46060;16/05/2018 00:00;229;73;286;1;1;$28,84;$29;$32
SO46060;16/05/2018 00:00;232;73;286;1;5;$28,84;$144;$159
SO46060;16/05/2018 00:00;235;73;286;1;1;$28,84;$29;$32
SO46060;16/05/2018 00:00;292;73;286;1;1;$818,70;$819;$707
SO46060;16/05/2018 00:00;296;73;286;1;4;$714,70;$2859;$2468
SO46060;16/05/2018 00:00;307;73;286;1;1;$722,59;$723;$624
SO46060;16/05/2018 00:00;345;73;286;1;2;$2039,99;$4080;$3824
SO46060;16/05/2018 00:00;346;73;286;1;8;$2039,99;$16320;$15297
SO46060;16/05/2018 00:00;347;73;286;1;1;$2039,99;$2040;$1912
SO46060;16/05/2018 00:00;348;73;286;1;2;$2024,99;$4050;$3796
SO46060;16/05/2018 00:00;350;73;286;1;3;$2024,99;$6075;$5694
SO46060;16/05/2018 00:00;351;73;286;1;4;$2024,99;$8100;$7592
SO46061;16/05/2018 00:00;345;144;281;2;1;$2039,99;$2040;$1912
SO46061;16/05/2018 00:00;349;144;281;2;3;$2024,99;$6075;$5694
SO46061;16/05/2018 00:00;350;144;281;2;2;$2024,99;$4050;$3796
SO46061;16/05/2018 00:00;351;144;281;2;1;$2024,99;$2025;$1898
SO46062;17/05/2018 00:00;212;569;288;6;2;$20,19;$40;$24
SO46062;17/05/2018 00:00;215;569;288;6;6;$20,19;$121;$72
SO46062;17/05/2018 00:00;220;569;288;6;8;$20,19;$162;$96
SO46062;17/05/2018 00:00;223;569;288;6;14;$5,01;$70;$80
SO46062;17/05/2018 00:00;229;569;288;6;3;$28,84;$87;$95
SO46062;17/05/2018 00:00;232;569;288;6;6;$28,84;$173;$190
SO46062;17/05/2018 00:00;235;569;288;6;5;$28,84;$144;$159
SO46062;17/05/2018 00:00;253;569;288;6;1;$178,58;$179;$176
SO46062;17/05/2018 00:00;270;569;288;6;1;$183,94;$184;$181
SO46062;17/05/2018 00:00;272;569;288;6;1;$183,94;$184;$181
SO46062;17/05/2018 00:00;275;569;288;6;1;$356,90;$357;$352
SO46062;17/05/2018 00:00;276;569;288;6;1;$356,90;$357;$352
SO46062;17/05/2018 00:00;285;569;288;6;2;$178,58;$357;$352
SO46062;17/05/2018 00:00;310;569;288;6;1;$2146,96;$2147;$2171
SO46062;17/05/2018 00:00;314;569;288;6;4;$2146,96;$8588;$8685
SO46062;17/05/2018 00:00;315;569;288;6;3;$874,79;$2624;$2654
SO46062;17/05/2018 00:00;316;569;288;6;2;$874,79;$1750;$1769
SO46062;17/05/2018 00:00;317;569;288;6;2;$874,79;$1750;$1769
SO46062;17/05/2018 00:00;319;569;288;6;8;$874,79;$6998;$7078
SO46062;17/05/2018 00:00;322;569;288;6;9;$419,46;$3775;$3718
SO46062;17/05/2018 00:00;324;569;288;6;4;$419,46;$1678;$1653
SO46062;17/05/2018 00:00;326;569;288;6;6;$419,46;$2517;$2479
SO46062;17/05/2018 00:00;328;569;288;6;3;$419,46;$1258;$1239
SO46062;17/05/2018 00:00;330;569;288;6;1;$419,46;$419;$413
SO46062;17/05/2018 00:00;332;569;288;6;3;$419,46;$1258;$1239
SO46062;17/05/2018 00:00;334;569;288;6;3;$419,46;$1258;$1239
SO46062;17/05/2018 00:00;342;569;288;6;2;$419,46;$839;$826
SO46063;17/05/2018 00:00;319;534;284;6;1;$874,79;$875;$885
SO46064;18/05/2018 00:00;262;336;284;6;1;$183,94;$184;$181
SO46064;18/05/2018 00:00;270;336;284;6;1;$183,94;$184;$181
SO46064;18/05/2018 00:00;314;336;284;6;3;$2146,96;$6441;$6514
SO46064;18/05/2018 00:00;315;336;284;6;2;$874,79;$1750;$1769
SO46064;18/05/2018 00:00;319;336;284;6;4;$874,79;$3499;$3539
SO46064;18/05/2018 00:00;322;336;284;6;5;$419,46;$2097;$2066
SO46064;18/05/2018 00:00;324;336;284;6;2;$419,46;$839;$826
SO46064;18/05/2018 00:00;326;336;284;6;3;$419,46;$1258;$1239
SO46064;18/05/2018 00:00;328;336;284;6;4;$419,46;$1678;$1653
SO46064;18/05/2018 00:00;330;336;284;6;1;$419,46;$419;$413
SO46064;18/05/2018 00:00;332;336;284;6;3;$419,46;$1258;$1239
SO46064;18/05/2018 00:00;334;336;284;6;3;$419,46;$1258;$1239
SO46064;18/05/2018 00:00;342;336;284;6;3;$419,46;$1258;$1239
SO46065;18/05/2018 00:00;344;335;288;6;1;$2039,99;$2040;$1912
SO46065;18/05/2018 00:00;348;335;288;6;3;$2024,99;$6075;$5694
SO46065;18/05/2018 00:00;349;335;288;6;1;$2024,99;$2025;$1898
SO46065;18/05/2018 00:00;350;335;288;6;1;$2024,99;$2025;$1898
SO46066;18/05/2018 00:00;218;346;283;3;6;$5,70;$34;$20
SO46066;18/05/2018 00:00;292;346;283;3;4;$818,70;$3275;$2827
SO46066;18/05/2018 00:00;307;346;283;3;2;$722,59;$1445;$1248
SO46066;18/05/2018 00:00;344;346;283;3;10;$2039,99;$20400;$19122
SO46066;18/05/2018 00:00;345;346;283;3;7;$2039,99;$14280;$13385
SO46066;18/05/2018 00:00;346;346;283;3;3;$2039,99;$6120;$5736
SO46066;18/05/2018 00:00;347;346;283;3;10;$2039,99;$20400;$19122
SO46066;18/05/2018 00:00;348;346;283;3;3;$2024,99;$6075;$5694
SO46066;18/05/2018 00:00;349;346;283;3;4;$2024,99;$8100;$7592
SO46066;18/05/2018 00:00;350;346;283;3;6;$2024,99;$12150;$11389
SO46066;18/05/2018 00:00;351;346;283;3;4;$2024,99;$8100;$7592
SO46067;18/05/2018 00:00;212;623;283;3;3;$20,19;$61;$36
SO46067;18/05/2018 00:00;215;623;283;3;5;$20,19;$101;$60
SO46067;18/05/2018 00:00;218;623;283;3;5;$5,70;$29;$17
SO46067;18/05/2018 00:00;220;623;283;3;9;$20,19;$182;$108
SO46067;18/05/2018 00:00;223;623;283;3;4;$5,19;$21;$23
SO46067;18/05/2018 00:00;229;623;283;3;5;$28,84;$144;$159
SO46067;18/05/2018 00:00;232;623;283;3;18;$26,44;$476;$571
SO46067;18/05/2018 00:00;235;623;283;3;7;$28,84;$202;$222
SO46067;18/05/2018 00:00;292;623;283;3;4;$818,70;$3275;$2827
SO46067;18/05/2018 00:00;293;623;283;3;2;$722,59;$1445;$1248
SO46067;18/05/2018 00:00;296;623;283;3;4;$714,70;$2859;$2468
SO46067;18/05/2018 00:00;304;623;283;3;3;$714,70;$2144;$1851
SO46067;18/05/2018 00:00;307;623;283;3;2;$722,59;$1445;$1248
SO46067;18/05/2018 00:00;344;623;283;3;7;$2039,99;$14280;$13385
SO46067;18/05/2018 00:00;345;623;283;3;7;$2039,99;$14280;$13385
SO46067;18/05/2018 00:00;346;623;283;3;6;$2039,99;$12240;$11473
SO46067;18/05/2018 00:00;347;623;283;3;5;$2039,99;$10200;$9561
SO46067;18/05/2018 00:00;348;623;283;3;5;$2024,99;$10125;$9490
SO46067;18/05/2018 00:00;350;623;283;3;6;$2024,99;$12150;$11389
SO46067;18/05/2018 00:00;351;623;283;3;8;$2024,99;$16200;$15185
SO46068;18/05/2018 00:00;264;684;281;2;1;$183,94;$184;$181
SO46068;18/05/2018 00:00;266;684;281;2;1;$183,94;$184;$181
SO46068;18/05/2018 00:00;272;684;281;2;1;$183,94;$184;$181
SO46068;18/05/2018 00:00;310;684;281;2;2;$2146,96;$4294;$4343
SO46068;18/05/2018 00:00;315;684;281;2;6;$874,79;$5249;$5308
SO46068;18/05/2018 00:00;316;684;281;2;2;$874,79;$1750;$1769
SO46068;18/05/2018 00:00;317;684;281;2;4;$874,79;$3499;$3539
SO46068;18/05/2018 00:00;324;684;281;2;4;$419,46;$1678;$1653
SO46068;18/05/2018 00:00;326;684;281;2;2;$419,46;$839;$826
SO46068;18/05/2018 00:00;328;684;281;2;2;$419,46;$839;$826
SO46068;18/05/2018 00:00;330;684;281;2;2;$419,46;$839;$826
SO46068;18/05/2018 00:00;332;684;281;2;2;$419,46;$839;$826
SO46068;18/05/2018 00:00;334;684;281;2;2;$419,46;$839;$826
SO46068;18/05/2018 00:00;336;684;281;2;1;$419,46;$419;$413
SO46068;18/05/2018 00:00;338;684;281;2;1;$419,46;$419;$413
SO46068;18/05/2018 00:00;342;684;281;2;3;$419,46;$1258;$1239
SO46069;18/05/2018 00:00;218;492;282;4;6;$5,70;$34;$20
SO46069;18/05/2018 00:00;223;492;282;4;2;$5,19;$10;$11
SO46069;18/05/2018 00:00;232;492;282;4;2;$28,84;$58;$63
SO46069;18/05/2018 00:00;344;492;282;4;1;$2039,99;$2040;$1912
SO46069;18/05/2018 00:00;346;492;282;4;1;$2039,99;$2040;$1912
SO46069;18/05/2018 00:00;348;492;282;4;1;$2024,99;$2025;$1898
SO46069;18/05/2018 00:00;350;492;282;4;1;$2024,99;$2025;$1898
SO46070;19/05/2018 00:00;238;548;285;5;1;$758,08;$758;$748
SO46071;19/05/2018 00:00;212;317;288;6;5;$20,19;$101;$60
SO46071;19/05/2018 00:00;223;317;288;6;1;$5,19;$5;$6
SO46071;19/05/2018 00:00;229;317;288;6;1;$28,84;$29;$32
SO46071;19/05/2018 00:00;232;317;288;6;8;$28,84;$231;$254
SO46071;19/05/2018 00:00;235;317;288;6;3;$28,84;$87;$95
SO46071;19/05/2018 00:00;241;317;288;6;1;$758,08;$758;$748
SO46071;19/05/2018 00:00;253;317;288;6;2;$178,58;$357;$352
SO46071;19/05/2018 00:00;262;317;288;6;1;$183,94;$184;$181
SO46071;19/05/2018 00:00;264;317;288;6;2;$183,94;$368;$363
SO46071;19/05/2018 00:00;270;317;288;6;1;$183,94;$184;$181
SO46071;19/05/2018 00:00;275;317;288;6;1;$356,90;$357;$352
SO46071;19/05/2018 00:00;276;317;288;6;2;$356,90;$714;$704
SO46071;19/05/2018 00:00;285;317;288;6;1;$178,58;$179;$176
SO46071;19/05/2018 00:00;310;317;288;6;2;$2146,96;$4294;$4343
SO46071;19/05/2018 00:00;317;317;288;6;1;$874,79;$875;$885
SO46071;19/05/2018 00:00;319;317;288;6;9;$874,79;$7873;$7962
SO46071;19/05/2018 00:00;322;317;288;6;5;$419,46;$2097;$2066
SO46071;19/05/2018 00:00;330;317;288;6;2;$419,46;$839;$826
SO46071;19/05/2018 00:00;332;317;288;6;2;$419,46;$839;$826
SO46071;19/05/2018 00:00;338;317;288;6;1;$419,46;$419;$413
SO46072;19/05/2018 00:00;218;354;284;6;2;$5,70;$11;$7
SO46072;19/05/2018 00:00;292;354;284;6;3;$818,70;$2456;$2120
SO46072;19/05/2018 00:00;293;354;284;6;2;$722,59;$1445;$1248
SO46072;19/05/2018 00:00;296;354;284;6;3;$714,70;$2144;$1851
SO46072;19/05/2018 00:00;300;354;284;6;1;$809,76;$810;$699
SO46072;19/05/2018 00:00;304;354;284;6;2;$714,70;$1429;$1234
SO46072;19/05/2018 00:00;344;354;284;6;5;$2039,99;$10200;$9561
SO46072;19/05/2018 00:00;345;354;284;6;2;$2039,99;$4080;$3824
SO46072;19/05/2018 00:00;346;354;284;6;2;$2039,99;$4080;$3824
SO46072;19/05/2018 00:00;347;354;284;6;2;$2039,99;$4080;$3824
